t,k,exportVal,rca,distance,importVal,imports_norm,density,code,description
2015,540769,700.882,0.0593,0.8581,11530.744,0.0994,0.14190000000000003,540769,"Fabrics, woven: containing less than 85% by weight of non-textured polyester filaments"
2015,540771,51.227,0.0369,0.8538,1563.425,0.0135,0.1462,540771,"Fabrics, woven: containing 85% or more by weight of synthetic filaments (excluding nylon or other polyamides and polyesters), unbleached or bleached"
2015,540772,6264.649,1.2967,0.8177,3160.245,0.0273,0.18230000000000002,540772,"Fabrics, woven: containing 85% or more by weight of synthetic filaments (excluding nylon or other polyamides and polyesters), dyed"
2015,540773,1020.89,0.3926,0.8402,1565.605,0.0135,0.15980000000000005,540773,"Fabrics, woven: containing 85% or more by weight of synthetic filaments (excluding nylon or other polyamides and polyesters), of yarns of different colours"
2015,540774,46.995,0.0527,0.8552,1315.617,0.0113,0.14480000000000004,540774,"Fabrics, woven: containing 85% or more by weight of synthetic filaments (excluding nylon or other polyamides and polyesters), printed"
2015,540781,82.773,0.0973,0.8544,500.498,0.0043,0.14559999999999995,540781,"Fabrics, woven: of synthetic filament yarn, containing less than 85% by weight of synthetic filaments, mixed mainly or solely with cotton, bleached or unbleached"
2015,540782,110.466,0.0387,0.8613,4459.87,0.0385,0.13870000000000005,540782,"Fabrics, woven: of synthetic filament yarn, containing less than 85% by weight of synthetic filaments, mixed mainly or solely with cotton, dyed"
2015,540783,28.795,0.0188,0.8583,597.187,0.0051,0.14170000000000005,540783,"Fabrics, woven: of synthetic filament yarn, containing less than 85% by weight of synthetic filaments, mixed mainly or solely with cotton, of yarns of different colours"
2015,540784,27.359,0.0549,0.8594,1199.887,0.0103,0.14059999999999995,540784,"Fabrics, woven: of synthetic filament yarn, containing less than 85% by weight of synthetic filaments, printed"
2015,540791,1711.387,1.7545,0.8176,580.835,0.005,0.1824,540791,"Fabrics, woven: of synthetic filament yarn, bleached or unbleached, n.e.c. in heading no. 5407"
2015,540792,235.401,0.0613,0.8603,6192.996,0.0534,0.13970000000000005,540792,"Fabrics, woven: of synthetic filament yarn, dyed, n.e.c. in heading 5407"
2015,540793,435.839,0.1797,0.8485,1275.974,0.011,0.15149999999999997,540793,"Fabrics, woven: of synthetic filament yarn, of yarns of different colours, n.e.c. in heading no. 5407"
2015,540794,94.409,0.099,0.837,531.221,0.0046,0.16300000000000003,540794,"Fabrics, woven: of synthetic filament yarn, printed, n.e.c. in heading no. 5407"
2015,550320,6626.845,0.2052,0.8434,11961.894,0.1032,0.15659999999999996,550320,"Fibres: synthetic staple fibres, of polyesters, not carded, combed or otherwise processed for spinning"
2015,600610,39.183,0.0251,0.8578,22.237,0.0002,0.1422,600610,"Fabrics: knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of wool or fine animal hair"
2015,600621,92.056,0.0246,0.8308,440.934,0.0038,0.16920000000000002,600621,"Fabrics: knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of cotton, unbleached or bleached"
2015,600622,2134.904,0.0759,0.8483,19060.932,0.1644,0.15169999999999995,600622,"Fabrics: knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of cotton, dyed"
2015,600623,73.435,0.0256,0.8592,306.71,0.0026,0.14080000000000004,600623,"Fabrics: knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of cotton, of yarns of different colours"
2015,600624,12.265,0.0033,0.8644,988.077,0.0085,0.13560000000000005,600624,"Fabrics: knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of cotton, printed"
2015,600631,1550.888,0.2383,0.8506,2912.25,0.0251,0.14939999999999998,600631,"Fabrics: knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of synthetic fibres, unbleached or bleached"
2015,600632,584.976,0.017,0.8492,34740.347,0.2996,0.15080000000000005,600632,"Fabrics: knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of synthetic fibres, dyed"
2015,600633,548.117,0.1539,0.8491,2396.232,0.0207,0.15090000000000003,600633,"Fabrics: knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of synthetic fibres, of yarns of different colours"
2015,600634,84.368,0.0161,0.873,8432.402,0.0727,0.127,600634,"Fabrics: knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of synthetic fibres, printed"
2015,600641,18.39,0.0427,0.8383,110.778,0.001,0.16169999999999995,600641,"Fabrics: knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of artificial fibres, unbleached or bleached"
2015,600642,13.137,0.0022,0.8587,4129.851,0.0356,0.14129999999999998,600642,"Fabrics: knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of artificial fibres, dyed"
2015,600643,8.16,0.0105,0.8583,562.074,0.0048,0.14170000000000005,600643,"Fabrics: knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of artificial fibres, of yarns of different colours"
2015,600644,32.786,0.0251,0.8652,1220.447,0.0105,0.13480000000000003,600644,"Fabrics: knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of artificial fibres, printed"
2015,600690,9733.551,1.0799,0.8112,2535.219,0.0219,0.18879999999999997,600690,"Fabrics: knitted or crocheted fabrics, other than those of headings 60.01 to 60.04,and other than those made of wool, fine animal hair, cotton, synthetic or artificial fibres"
2015,700600,617.422,0.0281,0.8881,1656.225,0.0143,0.1119,700600,"Glass of heading no. 7003, 7004 or 7005: bent, edge-worked, engraved, drilled, enamelled or otherwise worked, but not framed or fitted with other materials"
2015,700991,1092.552,0.1768,0.8277,1773.683,0.0153,0.1723,700991,"Glass mirrors: unframed, excluding rear-view mirrors for vehicles"
2015,720810,7926.456,1.9015,0.7774,1896.521,0.0164,0.22260000000000002,720810,"Iron or non-alloy steel: in coils, flat-rolled, of a width 600mm or more, hot-rolled, with patterns in relief"
2015,720825,2620.654,0.3087,0.8506,646.761,0.0056,0.14939999999999998,720825,"Iron or non-alloy steel: in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, pickled, of a thickness of 4.75mm or more"
2015,720826,7263.228,0.4855,0.8466,2892.34,0.0249,0.15339999999999998,720826,"Iron or non-alloy steel: in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, pickled, of a thickness of 3mm or more but less than 4.75mm"
2015,720827,19373.47,0.6995,0.8331,6903.848,0.0595,0.16690000000000005,720827,"Iron or non-alloy steel: in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, pickled, of a thickness of less than 3mm"
2015,720836,869.303,0.0678,0.8269,343.429,0.003,0.17310000000000003,720836,"Iron or non-alloy steel: in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, of a thickness exceeding 10mm"
2015,720837,27215.485,1.0274,0.7888,6552.537,0.0565,0.21120000000000005,720837,"Iron or non-alloy steel: in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, of a thickness of 4.75mm or more but not exceeding 10mm"
2015,720838,16094.926,0.4113,0.8264,9390.699,0.081,0.17359999999999998,720838,"Iron or non-alloy steel: in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, of a thickness of 3mm or more but less than 4.75mm"
2015,720839,259751.974,2.9487,0.784,76679.094,0.6613,0.21599999999999997,720839,"Iron or non-alloy steel: in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, of a thickness of less than 3mm"
2015,720840,967.481,0.4227,0.804,1017.106,0.0088,0.19599999999999995,720840,"Iron or non-alloy steel: (not in coils), flat-rolled, of a width 600mm or more, hot-rolled, with patterns in relief"
2015,720851,26256.05,0.3653,0.8464,10191.961,0.0879,0.15359999999999996,720851,"Iron or non-alloy steel: (not in coils), flat-rolled, of a width 600mm or more, hot-rolled, without patterns in relief, of a thickness exceeding 10mm"
2015,720852,11109.447,0.5499,0.8186,4539.647,0.0392,0.1814,720852,"Iron or non-alloy steel: (not in coils), flat-rolled, of a width 600mm or more, hot-rolled, without patterns in relief, of a thickness of 4.75mm or more but not exceeding 10mm"
2015,720853,3053.439,0.5582,0.8106,884.831,0.0076,0.1894,720853,"Iron or non-alloy steel: (not in coils), flat-rolled, of a width 600mm or more, hot-rolled, without patterns in relief, of a thickness of 3mm or more but less than 4.75mm"
2015,720854,29649.491,7.021,0.7791,3435.587,0.0296,0.22089999999999999,720854,"Iron or non-alloy steel: (not in coils), flat-rolled, of a width 600mm or more, hot-rolled, without patterns in relief, of a thickness of less than 3mm"
2015,720890,23469.026,2.626,0.7915,4603.076,0.0397,0.20850000000000002,720890,"Iron or non-alloy steel: flat-rolled, hot-rolled, of a width 600mm or more, n.e.c. in heading no. 7208"
2015,720915,1620.928,0.5443,0.834,12075.013,0.1041,0.16600000000000004,720915,"Iron or non-alloy steel: in coils, flat-rolled, width 600mm or more, cold-rolled, of a thickness of 3mm or more"
2015,720916,2706.845,0.0766,0.8309,6641.175,0.0573,0.16910000000000003,720916,"Iron or non-alloy steel: in coils, flat-rolled, width 600mm or more, cold-rolled, of a thickness exceeding 1mm but less than 3mm"
2015,720917,7375.016,0.1674,0.8412,11753.364,0.1014,0.15880000000000005,720917,"Iron or non-alloy steel: in coils, flat-rolled, width 600mm or more, cold-rolled, of a thickness of 0.5mm or more but not exceeding 1mm"
2015,720918,2354.046,0.1296,0.8497,1956.683,0.0169,0.1503,720918,"Iron or non-alloy steel: in coils, flat-rolled, width 600mm or more, cold-rolled, of a thickness of less than 0.5mm"
2015,720925,444.433,0.5802,0.8223,85.229,0.0007,0.17769999999999997,720925,"Iron or non-alloy steel: (not in coils), flat-rolled, width 600mm or more, cold-rolled, of a thickness of 3mm or more"
2015,720926,986.693,0.2547,0.8157,589.516,0.0051,0.18430000000000002,720926,"Iron or non-alloy steel: (not in coils), flat-rolled, width 600mm or more, cold-rolled, of a thickness exceeding 1mm but less than 3mm"
2015,720927,5070.877,1.5293,0.7777,683.402,0.0059,0.22230000000000005,720927,"Iron or non-alloy steel: (not in coils), flat-rolled, width 600mm or more, cold-rolled, of a thickness of 0.5mm or more but not exceeding 1mm"
2015,720928,1035.807,2.4374,0.7957,93.501,0.0008,0.20430000000000004,720928,"Iron or non-alloy steel: (not in coils), flat-rolled, width 600mm or more, cold-rolled, of a thickness of less than 0.5mm"
2015,720990,6175.592,2.6752,0.7803,70.19,0.0006,0.2197,720990,"Iron or non-alloy steel: flat-rolled, width 600mm or more, cold-rolled, n.e.c. in heading no. 7209"
2015,721011,8746.326,4.6683,0.7978,18623.63,0.1606,0.20220000000000005,721011,"Iron or non-alloy steel: flat-rolled, width 600mm or more, plated or coated with tin, thickness of 0.5mm or more"
2015,721012,13762.859,0.3628,0.8552,61343.429,0.5291,0.14480000000000004,721012,"Iron or non-alloy steel: flat-rolled, width 600mm or more, plated or coated with tin, thickness of less than 0.5mm"
2015,721020,567.89,1.0069,0.7911,0.314,0.0,0.20889999999999997,721020,"Iron or non-alloy steel: flat-rolled, width 600mm or more, plated or coated with lead, including terne-plate"
2015,721030,2197.233,0.1005,0.8571,23111.128,0.1993,0.14290000000000003,721030,"Iron or non-alloy steel: flat-rolled, width 600mm or more, electrolytically plated or coated with zinc"
2015,721041,28422.221,4.9094,0.7389,1349.813,0.0116,0.2611,721041,"Iron or non-alloy steel: flat-rolled, width 600mm or more, corrugated, plated or coated with zinc (not electrolytically)"
2015,721049,118796.532,0.8314,0.8319,115943.379,1.0,0.16810000000000003,721049,"Iron or non-alloy steel: flat-rolled, width 600mm or more, (not corrugated), plated or coated with zinc (not electrolytically)"
2015,721050,4013.854,0.5016,0.8624,1090.048,0.0094,0.13759999999999994,721050,"Iron or non-alloy steel: flat-rolled, width 600mm or more, plated or coated with chromium oxides or with chromium and chromium oxides"
2015,721061,15035.781,0.7903,0.8261,16864.442,0.1455,0.17390000000000005,721061,"Iron or non-alloy steel: flat-rolled, width 600mm or more, plated or coated with aluminium zinc-alloys"
2015,721069,1650.99,0.2671,0.8557,4626.49,0.0399,0.14429999999999998,721069,"Iron or non-alloy steel: flat-rolled, width 600mm or more, plated or coated with aluminium, other than plated or coated with aluminium zinc-alloys"
2015,721070,41107.379,0.6441,0.8306,53233.976,0.4591,0.1694,721070,"Iron or non-alloy steel: flat-rolled, width 600mm or more, painted, varnished or coated with plastics"
2015,721090,5023.377,0.4518,0.8251,3142.689,0.0271,0.17490000000000006,721090,"Iron or non-alloy steel: flat-rolled, width 600mm or more, plated or coated with materials n.e.c. in heading no. 7210"
2015,721113,299.925,0.2226,0.8436,34.508,0.0003,0.15639999999999998,721113,"Iron or non-alloy steel: flat-rolled, hot-rolled, rolled on four faces or in a closed box pass, of a width more than 150mm but less than 600mm, 4mm thick or more, not in coils, without patterns in relief"
2015,721114,1760.12,0.4401,0.8356,330.973,0.0029,0.1644,721114,"Iron or non-alloy steel: flat-rolled, hot-rolled, of a width less than 600mm, 4.75mm thick or more, excluding those of item no. 7211.13"
2015,721119,799.001,0.0947,0.8332,3602.026,0.0311,0.16679999999999995,721119,"Iron or non-alloy steel: flat-rolled, hot-rolled, of a width less than 600mm, less than 4.75mm thick, excluding those of item no. 7211.13"
2015,721123,123.396,0.0162,0.841,2341.284,0.0202,0.15900000000000003,721123,"Iron or non-alloy steel: flat-rolled, cold-rolled, of a width less than 600mm, containing by weight less than 0.25% of carbon"
2015,721129,422.685,0.0778,0.8608,2149.834,0.0185,0.1392,721129,"Iron or non-alloy steel: flat-rolled, cold-rolled, of a width less than 600mm, containing by weight 0.25% or more of carbon"
2015,721190,1489.341,0.4891,0.839,1827.385,0.0158,0.16100000000000003,721190,"Iron or non-alloy steel: flat-rolled, n.e.c. in heading no. 7211, width less than 600mm"
2015,721210,951.275,0.9072,0.8184,3177.477,0.0274,0.18159999999999998,721210,"Iron or non-alloy steel: flat-rolled, width less than 600mm, plated or coated with tin"
2015,721220,618.254,0.2333,0.8381,22815.206,0.1968,0.16190000000000004,721220,"Iron or non-alloy steel: flat-rolled, of a width less than 600mm, electrolytically plated or coated with zinc"
2015,721230,2713.059,0.2247,0.8309,5347.287,0.0461,0.16910000000000003,721230,"Iron or non-alloy steel: flat-rolled, width less than 600mm, plated or coated with zinc (not electrolytically)"
2015,721240,1329.969,0.2343,0.8355,5722.375,0.0494,0.16449999999999998,721240,"Iron or non-alloy steel: flat-rolled, width less than 600mm, painted, varnished or coated with plastics"
2015,721250,1181.015,0.2286,0.8513,3275.573,0.0282,0.14870000000000005,721250,"Iron or non-alloy steel: flat-rolled, width less than 600mm, plated or coated, (excluding tin, zinc or plastic)"
2015,721260,341.009,0.1922,0.8402,2974.141,0.0256,0.15980000000000005,721260,"Iron or non-alloy steel: flat-rolled, width less than 600mm, clad"
2015,721710,10273.791,0.5153,0.8232,4362.203,0.0376,0.17679999999999996,721710,"Iron or non-alloy steel: wire, (not plated or coated), whether or not polished"
2015,721720,29311.147,1.8308,0.7818,14302.218,0.1234,0.21819999999999995,721720,"Iron or non-alloy steel: wire, plated or coated with zinc"
2015,721730,1567.935,0.1835,0.8598,3237.863,0.0279,0.1402,721730,"Iron or non-alloy steel: wire, plated or coated with base metals (other than zinc)"
2015,721790,10055.909,2.7278,0.7972,3831.532,0.033,0.20279999999999998,721790,"Iron or non-alloy steel: wire, n.e.c. in heading no. 7217"
2015,722511,511.973,0.0258,0.863,11054.01,0.0953,0.137,722511,"Steel, alloy: flat-rolled, width 600mm or more, of silicon-electrical steel, grain-oriented"
2015,722519,361.645,0.0272,0.8678,1577.524,0.0136,0.13219999999999998,722519,"Steel, alloy: flat-rolled, width 600mm or more, of silicon-electrical steel, (other than grain-oriented)"
2015,722599,1937.341,0.1224,0.8616,4124.955,0.0356,0.13839999999999997,722599,"Steel, alloy: flat-rolled, width 600mm or more, n.e.c. in heading no. 7225, (other than plated or coated with zinc)"
2015,731700,5845.174,0.2998,0.8265,16129.063,0.1391,0.1735,731700,"Iron or steel: nails, tacks, drawing pins, corrugated nails, staples (not those of heading no. 8305) and the like, with heads of other material or not, but excluding articles with heads of copper"
2015,732010,1228.119,0.0984,0.851,10376.683,0.0895,0.14900000000000002,732010,Iron or steel: leaf-springs and leaves therefor
2015,732020,2350.071,0.1076,0.8534,7733.322,0.0667,0.14659999999999995,732020,Iron or steel: helical springs and leaves for springs
2015,732090,5603.738,0.4624,0.8404,10286.745,0.0887,0.15959999999999996,732090,Iron or steel: springs n.e.c. in heading no. 7320
2015,830520,363.355,0.1122,0.8591,3847.814,0.0332,0.14090000000000003,830520,"Stationery: staples in strips, (e.g. for offices, upholstery, packaging), of base metal"
2016,441011,20914.196,0.7126,0.8036,6428.437,0.0613,0.19640000000000002,441011,"Particle board of wood, whether or not agglomerated with resins or other organic binding substances"
2016,441112,1194.408,0.1624,0.8076,4207.841,0.04,0.19240000000000002,441112,"Medium density fibreboard (MDF), of a thickness not exceeding 5 mm"
2016,441113,110.404,0.0103,0.8305,10048.561,0.0959,0.16949999999999998,441113,"Medium density fibreboard (MDF), of a thickness exceeding 5 mm but not exceeding 9 mm"
2016,441114,5437.329,0.2116,0.8177,8536.346,0.0814,0.18230000000000002,441114,"Medium density fibreboard (MDF), of a thickness exceeding 9 mm"
2016,540411,9.067,0.014,0.8502,255.903,0.0023,0.14980000000000004,540411,Elastomeric monofilament: of 67 decitex or more and of which no cross-sectional dimension exceeds 1mm
2016,540412,12.235,0.023,0.8538,91.164,0.0007,0.1462,540412,Monofilament of polypropylene: of 67 decitex or more and of which no cross-sectional dimension exceeds 1mm
2016,540419,63.959,0.0132,0.8478,1266.292,0.0119,0.1522,540419,Monofilament n.e.c. in heading no 5404: of 67 decitex or more and of which no cross-sectional dimension exceeds 1mm
2016,540490,318.154,0.0987,0.842,5578.751,0.0531,0.15800000000000003,540490,"Filament, synthetic: strip and the like (e.g.. artificial straw), of synthetic textile materials of an apparent width not exceeding 5mm"
2016,540710,3806.819,0.2849,0.84,6000.467,0.0572,0.16000000000000003,540710,"Fabrics, woven: from high tenacity yarn, of nylon, other polyamides or of polyesters"
2016,540720,1373.628,0.1941,0.8174,7003.42,0.0668,0.18259999999999998,540720,"Fabrics, woven: from strip or the like, of synthetic textile materials"
2016,540730,22.176,0.0313,0.8398,320.006,0.0029,0.1602,540730,"Fabrics, woven: from synthetic filament yarn, adhesive or thermal bonded"
2016,540741,19.304,0.005,0.8789,395.798,0.0036,0.12109999999999999,540741,"Fabrics, woven: containing 85% or more by weight of filaments of nylon or other polyamides, unbleached or bleached"
2016,540742,82.449,0.0103,0.8716,4225.961,0.0402,0.12839999999999996,540742,"Fabrics, woven: containing 85% or more by weight of filaments of nylon or other polyamides, dyed"
2016,540743,5341.986,11.1335,0.8136,371.418,0.0034,0.1864,540743,"Fabrics, woven: containing 85% or more by weight of filaments of nylon or other polyamides, of yarns of different colours"
2016,540744,30.701,0.0603,0.8434,243.051,0.0022,0.15659999999999996,540744,"Fabrics, woven: containing 85% or more by weight of filaments of nylon or other polyamides, printed"
2016,540751,133.743,0.0251,0.878,5456.87,0.052,0.122,540751,"Fabrics, woven: containing 85% or more by weight of textured polyester filaments, unbleached or bleached"
2016,540752,391.568,0.0125,0.8595,30437.6,0.2907,0.14049999999999996,540752,"Fabrics, woven: containing 85% or more by weight of textured polyester filaments, dyed"
2016,540753,175.593,0.0381,0.8612,2882.879,0.0274,0.13880000000000003,540753,"Fabrics, woven: containing 85% or more by weight of textured polyester filaments, of yarns of different colours"
2016,540754,174.253,0.0196,0.8635,16210.322,0.1547,0.13649999999999995,540754,"Fabrics, woven: containing 85% or more by weight of textured polyester filaments, printed"
2016,540761,4545.603,0.1774,0.8758,19387.665,0.1851,0.12419999999999998,540761,"Fabrics, woven: containing 85% or more by weight of non-textured polyester filaments"
2016,540769,1072.724,0.1047,0.8521,8367.423,0.0798,0.14790000000000003,540769,"Fabrics, woven: containing less than 85% by weight of non-textured polyester filaments"
2016,540771,330.285,0.2582,0.8588,2927.699,0.0278,0.1412,540771,"Fabrics, woven: containing 85% or more by weight of synthetic filaments (excluding nylon or other polyamides and polyesters), unbleached or bleached"
2016,540772,6378.643,1.6942,0.8162,2927.658,0.0278,0.18379999999999996,540772,"Fabrics, woven: containing 85% or more by weight of synthetic filaments (excluding nylon or other polyamides and polyesters), dyed"
2016,540773,745.588,0.3179,0.8424,1573.89,0.0149,0.15759999999999996,540773,"Fabrics, woven: containing 85% or more by weight of synthetic filaments (excluding nylon or other polyamides and polyesters), of yarns of different colours"
2016,540774,30.751,0.0462,0.8652,1523.662,0.0144,0.13480000000000003,540774,"Fabrics, woven: containing 85% or more by weight of synthetic filaments (excluding nylon or other polyamides and polyesters), printed"
2016,540781,10.628,0.0158,0.8458,432.873,0.004,0.1542,540781,"Fabrics, woven: of synthetic filament yarn, containing less than 85% by weight of synthetic filaments, mixed mainly or solely with cotton, bleached or unbleached"
2016,540782,52.111,0.022,0.8535,4373.186,0.0416,0.14649999999999996,540782,"Fabrics, woven: of synthetic filament yarn, containing less than 85% by weight of synthetic filaments, mixed mainly or solely with cotton, dyed"
2016,540783,16.56,0.0155,0.8506,540.838,0.005,0.14939999999999998,540783,"Fabrics, woven: of synthetic filament yarn, containing less than 85% by weight of synthetic filaments, mixed mainly or solely with cotton, of yarns of different colours"
2016,540784,29.15,0.0692,0.8532,997.511,0.0094,0.14680000000000004,540784,"Fabrics, woven: of synthetic filament yarn, containing less than 85% by weight of synthetic filaments, printed"
2016,540791,1538.573,1.9537,0.8173,238.101,0.0021,0.18269999999999997,540791,"Fabrics, woven: of synthetic filament yarn, bleached or unbleached, n.e.c. in heading no. 5407"
2016,540792,92.212,0.0263,0.8699,4141.392,0.0394,0.1301,540792,"Fabrics, woven: of synthetic filament yarn, dyed, n.e.c. in heading 5407"
2016,540793,546.6,0.2736,0.8479,1550.713,0.0146,0.1521,540793,"Fabrics, woven: of synthetic filament yarn, of yarns of different colours, n.e.c. in heading no. 5407"
2016,540794,280.935,0.301,0.8559,301.729,0.0027,0.1441,540794,"Fabrics, woven: of synthetic filament yarn, printed, n.e.c. in heading no. 5407"
2016,550320,13229.275,0.4888,0.8473,11833.712,0.1129,0.15269999999999995,550320,"Fibres: synthetic staple fibres, of polyesters, not carded, combed or otherwise processed for spinning"
2016,600610,19.518,0.0153,0.8498,69.405,0.0005,0.1502,600610,"Fabrics: knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of wool or fine animal hair"
2016,600621,79.291,0.0245,0.8202,229.776,0.002,0.17979999999999996,600621,"Fabrics: knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of cotton, unbleached or bleached"
2016,600622,2147.574,0.0844,0.8326,18544.158,0.1771,0.1674,600622,"Fabrics: knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of cotton, dyed"
2016,600623,93.099,0.0415,0.8561,485.128,0.0045,0.14390000000000003,600623,"Fabrics: knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of cotton, of yarns of different colours"
2016,600624,23.728,0.0075,0.8573,867.14,0.0081,0.14270000000000005,600624,"Fabrics: knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of cotton, printed"
2016,600631,937.722,0.158,0.8528,1302.961,0.0123,0.1472,600631,"Fabrics: knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of synthetic fibres, unbleached or bleached"
2016,600632,835.973,0.0248,0.8478,32278.665,0.3083,0.1522,600632,"Fabrics: knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of synthetic fibres, dyed"
2016,600633,27.389,0.0076,0.8552,1665.88,0.0157,0.14480000000000004,600633,"Fabrics: knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of synthetic fibres, of yarns of different colours"
2016,600634,97.041,0.0191,0.8669,6816.942,0.065,0.1331,600634,"Fabrics: knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of synthetic fibres, printed"
2016,600641,0.009,0.0,0.844,56.584,0.0004,0.15600000000000003,600641,"Fabrics: knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of artificial fibres, unbleached or bleached"
2016,600642,15.337,0.0029,0.8576,3573.739,0.034,0.14239999999999997,600642,"Fabrics: knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of artificial fibres, dyed"
2016,600643,30.584,0.0396,0.8651,438.046,0.004,0.13490000000000002,600643,"Fabrics: knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of artificial fibres, of yarns of different colours"
2016,600644,50.418,0.0503,0.8567,650.455,0.006,0.14329999999999998,600644,"Fabrics: knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of artificial fibres, printed"
2016,600690,6070.291,0.7098,0.8268,1423.124,0.0134,0.17320000000000002,600690,"Fabrics: knitted or crocheted fabrics, other than those of headings 60.01 to 60.04,and other than those made of wool, fine animal hair, cotton, synthetic or artificial fibres"
2016,700600,680.449,0.0332,0.8973,1698.95,0.0161,0.10270000000000001,700600,"Glass of heading no. 7003, 7004 or 7005: bent, edge-worked, engraved, drilled, enamelled or otherwise worked, but not framed or fitted with other materials"
2016,700991,1080.827,0.1803,0.8359,2094.456,0.0198,0.16410000000000002,700991,"Glass mirrors: unframed, excluding rear-view mirrors for vehicles"
2016,720810,16205.589,4.8883,0.7868,127.594,0.001,0.21319999999999995,720810,"Iron or non-alloy steel: in coils, flat-rolled, of a width 600mm or more, hot-rolled, with patterns in relief"
2016,720825,3463.588,0.5503,0.8459,1393.919,0.0132,0.15410000000000001,720825,"Iron or non-alloy steel: in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, pickled, of a thickness of 4.75mm or more"
2016,720826,3197.63,0.2487,0.848,900.737,0.0084,0.15200000000000002,720826,"Iron or non-alloy steel: in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, pickled, of a thickness of 3mm or more but less than 4.75mm"
2016,720827,17152.059,0.7565,0.8314,20923.509,0.1998,0.16859999999999997,720827,"Iron or non-alloy steel: in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, pickled, of a thickness of less than 3mm"
2016,720836,612.678,0.064,0.8407,935.016,0.0088,0.1593,720836,"Iron or non-alloy steel: in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, of a thickness exceeding 10mm"
2016,720837,7361.746,0.369,0.8242,6996.578,0.0667,0.17579999999999996,720837,"Iron or non-alloy steel: in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, of a thickness of 4.75mm or more but not exceeding 10mm"
2016,720838,10806.944,0.3224,0.8365,5052.66,0.0481,0.16349999999999998,720838,"Iron or non-alloy steel: in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, of a thickness of 3mm or more but less than 4.75mm"
2016,720839,175663.384,2.4397,0.7909,27032.421,0.2582,0.20909999999999995,720839,"Iron or non-alloy steel: in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, of a thickness of less than 3mm"
2016,720840,1042.325,0.6782,0.8082,17.915,0.0,0.19179999999999997,720840,"Iron or non-alloy steel: (not in coils), flat-rolled, of a width 600mm or more, hot-rolled, with patterns in relief"
2016,720851,8173.262,0.1527,0.8387,9041.283,0.0862,0.1613,720851,"Iron or non-alloy steel: (not in coils), flat-rolled, of a width 600mm or more, hot-rolled, without patterns in relief, of a thickness exceeding 10mm"
2016,720852,10072.093,0.6239,0.8153,2547.448,0.0242,0.18469999999999998,720852,"Iron or non-alloy steel: (not in coils), flat-rolled, of a width 600mm or more, hot-rolled, without patterns in relief, of a thickness of 4.75mm or more but not exceeding 10mm"
2016,720853,2121.216,0.4787,0.8096,644.179,0.006,0.1904,720853,"Iron or non-alloy steel: (not in coils), flat-rolled, of a width 600mm or more, hot-rolled, without patterns in relief, of a thickness of 3mm or more but less than 4.75mm"
2016,720854,10010.315,2.9465,0.769,623.976,0.0058,0.23099999999999998,720854,"Iron or non-alloy steel: (not in coils), flat-rolled, of a width 600mm or more, hot-rolled, without patterns in relief, of a thickness of less than 3mm"
